trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
33.73018646,-117.98931122,Flock-BDC611,1,20200719-00000,2020-07-15T17:00:00.000Z,2020-08-09T14:00:00.000Z,2022-07-02T01:00:00.000Z,3C:91:80:BD:C6:11,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Edinger Avenue,Huntington Beach,,92655
33.7302742,-117.98878479,Flock-7EC025,0,20220205-00000,2022-02-05T19:00:00.000Z,2022-02-05T12:00:00.000Z,2022-02-05T12:00:00.000Z,74:4C:A1:7E:C0:25,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Edinger Avenue,,,92655
33.74709702,-84.29122925,Flock-7DCA59,0,20210720-00000,2021-07-20T10:00:00.000Z,2021-07-20T08:00:00.000Z,2022-07-02T14:00:00.000Z,D8:F3:BC:7D:CA:59,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Memorial Drive Southeast,Atlanta,,30317
33.74812317,-118.04147339,Flock-7EC725,0,20211220-00000,2021-12-01T18:00:00.000Z,2021-12-20T08:00:00.000Z,2021-12-20T08:00:00.000Z,74:4C:A1:7E:C7:25,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Skylab Road,Huntington Beach,5050,92647
33.7619133,-84.1973877,Flock-3D2699,0,20211116-00000,2021-11-16T15:00:00.000Z,2021-11-16T12:00:00.000Z,2021-11-16T12:00:00.000Z,D8:F3:BC:3D:26:99,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Redan Road,,4767,30083
33.77249146,-84.3901062,Flock-E056D1,2,20210406-00000,2021-04-01T17:00:00.000Z,2021-06-05T12:00:00.000Z,2022-07-02T00:00:00.000Z,80:30:49:E0:56:D1,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Downtown Connector,Atlanta,,30308-3217
33.77249908,-84.39008331,Flock-80A18B,4,20201111-00000,2020-07-20T18:00:00.000Z,2020-11-30T12:00:00.000Z,2022-07-02T00:00:00.000Z,E4:AA:EA:80:A1:8B,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Downtown Connector,Atlanta,,30308-3217
33.77327728,-116.97179413,Flock-E0581D,0,20211023-00000,2021-10-12T21:00:00.000Z,2021-10-23T10:00:00.000Z,2021-10-23T10:00:00.000Z,80:30:49:E0:58:1D,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,State Street,,1392,92583
33.77370453,-84.551651,Flock-68DEB7,2,20210805-00000,2021-08-05T16:00:00.000Z,2021-08-15T12:00:00.000Z,2022-07-01T08:00:00.000Z,74:4C:A1:68:DE:B7,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Six Flags Parkway,,,30336
33.77416611,-118.09694672,Flock-723BE3,0,20190515-00000,2019-05-15T13:00:00.000Z,2019-05-15T14:00:00.000Z,2022-07-01T20:00:00.000Z,B8:27:EB:72:3B:E3,,infra,,2,0,?,?,?,False,7,,wpa2,US,CA,CA 22,,,90840
33.77618027,-84.5638504,Flock-675A71,0,20220522-00000,2022-05-22T17:00:00.000Z,2022-05-22T15:00:00.000Z,2022-05-22T21:00:00.000Z,94:08:53:67:5A:71,,infra,,2,0,?,?,?,False,36,,wpa2,US,GA,Riverside Parkway,,562,30168
33.77664566,-117.99271393,Flock-896301,0,20220130-00000,2022-01-30T09:00:00.000Z,2022-01-30T10:00:00.000Z,2022-01-30T10:00:00.000Z,74:4C:A1:89:63:01,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Beach Boulevard,Stanton,,92683-3804
33.77922058,-84.53733826,Flock-E0563B,0,20210805-00000,2021-08-05T16:00:00.000Z,2021-08-05T16:00:00.000Z,2022-07-01T09:00:00.000Z,80:30:49:E0:56:3B,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Lee Industrial Boulevard Southwest,,668,30168
33.78025055,-84.33634949,Flock-809F1F,0,20201007-00000,2020-10-07T14:00:00.000Z,2020-10-07T15:00:00.000Z,2022-07-02T09:00:00.000Z,E4:AA:EA:80:9F:1F,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Oakdale Road Northeast,Atlanta,,30307
33.78103256,-117.99295807,Flock-3D1313,0,20210919-00000,2021-09-19T21:00:00.000Z,2021-09-19T14:00:00.000Z,2021-09-19T14:00:00.000Z,D8:F3:BC:3D:13:13,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Beach Boulevard,Stanton,,92841
33.78220749,-84.96655273,Flock-3D11FF,0,20210606-00000,2021-06-06T18:00:00.000Z,2021-06-06T20:00:00.000Z,2022-06-30T18:00:00.000Z,D8:F3:BC:3D:11:FF,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Rockmart Road,,2663,30180
33.78490448,-116.93653107,Flock-7DCB6B,0,20220224-00000,2022-02-24T20:00:00.000Z,2022-02-24T21:00:00.000Z,2022-02-24T21:00:00.000Z,D8:F3:BC:7D:CB:6B,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Lake Park Drive,,,92581
33.7852478,-84.41174316,Flock-BDC095,0,20210117-00000,2021-01-17T14:00:00.000Z,2021-01-17T17:00:00.000Z,2022-07-01T22:00:00.000Z,3C:91:80:BD:C0:95,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Howell Mill Road Northwest,Atlanta,,30332-0440
33.7864418,-84.41226196,Flock-0B7C52,0,20190802-00000,2019-08-02T20:00:00.000Z,2019-08-02T20:00:00.000Z,2022-07-01T22:00:00.000Z,B8:27:EB:0B:7C:52,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Howell Mill Road Northwest,Atlanta,,30332-0440
33.78646469,-84.41230011,Flock-93C3C5,0,20190802-00000,2019-08-02T20:00:00.000Z,2019-08-02T20:00:00.000Z,2022-07-01T22:00:00.000Z,B8:27:EB:93:C3:C5,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Howell Mill Road Northwest,Atlanta,,30332-0440
33.78646851,-84.41259003,Flock-7B76E7,0,20190802-00000,2019-08-02T19:00:00.000Z,2019-08-02T20:00:00.000Z,2022-07-01T22:00:00.000Z,B8:27:EB:7B:76:E7,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Howell Mill Road Northwest,Atlanta,,30332-0440
33.78647995,-84.4124527,Flock-BC6697,0,20190802-00000,2019-08-02T20:00:00.000Z,2019-08-02T20:00:00.000Z,2022-07-01T22:00:00.000Z,B8:27:EB:BC:66:97,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Howell Mill Road Northwest,Atlanta,,30332-0440
33.78678131,-84.23262024,Flock-281A01,1,20210525-00000,2021-05-25T12:00:00.000Z,2021-07-16T12:00:00.000Z,2022-07-02T19:00:00.000Z,94:08:53:28:1A:01,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Rockbridge Road,,,30058
33.79170227,-84.37447357,Flock-21CDD9,1,20210513-00000,2021-05-12T18:00:00.000Z,2021-05-15T16:00:00.000Z,2022-07-02T03:00:00.000Z,80:30:49:21:CD:D9,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Park Lane Northeast,Atlanta,,30309
33.79491425,-84.30561829,Flock-7DC9F7,2,20210616-00000,2021-06-16T22:00:00.000Z,2021-11-27T18:00:00.000Z,2021-11-27T18:00:00.000Z,D8:F3:BC:7D:C9:F7,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Clairmont Road,,1430,30033
33.80290985,-118.00740814,Flock-3D1F67,0,20211108-00000,2021-11-08T08:00:00.000Z,2021-11-08T11:00:00.000Z,2021-11-08T11:00:00.000Z,D8:F3:BC:3D:1F:67,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,West Katella Avenue,Stanton,,90680
33.80298996,-117.97727203,Flock-BFE327,0,20200619-00000,2020-06-15T14:00:00.000Z,2020-06-19T13:00:00.000Z,2022-07-02T02:00:00.000Z,3C:91:80:BF:E3:27,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Katella Avenue,Stanton,8892,92841
33.80321884,-118.07740784,Flock-896259,0,20220516-00000,2022-05-16T10:00:00.000Z,2022-05-16T11:00:00.000Z,2022-05-16T11:00:00.000Z,74:4C:A1:89:62:59,,infra,,2,0,?,?,?,False,157,,wpa2,US,CA,West Katella Avenue,,,90720
33.80399323,-84.84647369,Flock-BDBDBB,0,20201225-00000,2020-12-25T09:00:00.000Z,2020-12-25T07:00:00.000Z,2022-06-30T21:00:00.000Z,3C:91:80:BD:BD:BB,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Ridge Road,,2841,30134
33.80658722,-84.37521362,Flock-21CEB7,0,20210709-00000,2021-07-09T18:00:00.000Z,2021-07-09T15:00:00.000Z,2022-07-02T03:00:00.000Z,80:30:49:21:CE:B7,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Monroe Drive Northeast,Atlanta,1899,30324
33.80807495,-84.50737762,Flock-32F45B,0,20210805-00000,2021-08-05T16:00:00.000Z,2021-08-05T16:00:00.000Z,2022-07-01T12:00:00.000Z,E4:AA:EA:32:F4:5B,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Oakdale Road Southeast,Smyrna,6001,30126
33.80844498,-84.50712585,Flock-3D1E17,0,20210815-00000,2021-08-15T15:00:00.000Z,2021-08-15T12:00:00.000Z,2022-07-01T12:00:00.000Z,D8:F3:BC:3D:1E:17,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Abatis Way Southeast,Smyrna,3600,30126
33.80872345,-84.43184662,Flock-7EB3BF,0,20211123-00000,2021-11-21T13:00:00.000Z,2021-11-23T19:00:00.000Z,2021-11-23T19:00:00.000Z,74:4C:A1:7E:B3:BF,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Seaboard Industrial Boulevard Northwest,Atlanta,1340,30318
33.81427002,-117.99337006,Flock-4444D5,0,20211110-00000,2021-11-10T08:00:00.000Z,2021-11-10T14:00:00.000Z,2021-11-10T14:00:00.000Z,D8:F3:BC:44:44:D5,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Beach Boulevard,Stanton,10191,90680
33.81552505,-84.33517456,Flock-3D1A85,0,20211210-00000,2021-12-06T14:00:00.000Z,2021-12-10T16:00:00.000Z,2021-12-10T16:00:00.000Z,D8:F3:BC:3D:1A:85,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Lavista Road Northeast,Atlanta,,30324
33.82342529,-117.03365326,Flock-969F67,0,20220601-00000,2022-06-01T16:00:00.000Z,2022-06-01T20:00:00.000Z,2022-06-01T21:00:00.000Z,14:5A:FC:96:9F:67,,infra,,2,0,?,?,?,False,165,,wpa2,US,CA,Ramona Expressway,,36501,92582
33.8235321,-84.11174774,Flock-5A5323,0,20220814-00000,2022-07-06T09:00:00.000Z,2022-08-14T00:00:00.000Z,2022-08-14T01:00:00.000Z,9C:2F:9D:5A:53:23,,infra,,2,0,?,?,?,False,44,,wpa2,US,GA,Stone Mountain Highway,,5245,30087
33.82528687,-84.38748932,Flock-7EBEB9,0,20211112-00000,2021-11-12T23:00:00.000Z,2021-11-12T20:00:00.000Z,2021-11-12T20:00:00.000Z,74:4C:A1:7E:BE:B9,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Peachtree Road,Atlanta,2575,30305
33.83175278,-117.53765106,Flock-127BE7,0,20220326-00000,2022-03-26T13:00:00.000Z,2022-03-26T14:00:00.000Z,2022-03-26T15:00:00.000Z,80:30:49:12:7B:E7,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,East Foothill Parkway,Corona,1620,92881
33.83432388,-84.42420197,Flock-67ED9D,0,20200830-00000,2020-08-29T20:00:00.000Z,2020-08-30T15:00:00.000Z,2022-07-01T21:00:00.000Z,B8:27:EB:67:ED:9D,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Moores Mill Road,Atlanta,1120,30327
33.83496857,-84.46859741,Flock-7EBF3F,0,20220216-00000,2022-02-16T18:00:00.000Z,2022-02-16T16:00:00.000Z,2022-02-16T16:00:00.000Z,74:4C:A1:7E:BF:3F,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,South Atlanta Road,,4833,30339
33.83511353,-84.20343781,Flock-127943,0,20210906-00000,2021-09-04T14:00:00.000Z,2021-09-06T11:00:00.000Z,2021-09-06T11:00:00.000Z,80:30:49:12:79:43,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Stone Mountain Freeway,,,30083-1009
33.83579636,-117.99408722,Flock-7ECC69,0,20211029-00000,2021-10-29T08:00:00.000Z,2021-10-29T15:00:00.000Z,2021-10-29T15:00:00.000Z,74:4C:A1:7E:CC:69,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Beach Boulevard,,,90620-3207
33.83703613,-84.36817932,Flock-BDB559,0,20201111-00000,2020-09-22T19:00:00.000Z,2020-11-11T18:00:00.000Z,2022-07-02T04:00:00.000Z,3C:91:80:BD:B5:59,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Piedmont Road Northeast,Atlanta,3016,30305
33.83751678,-117.99397278,Flock-7EAFD9,0,20211108-00000,2021-11-08T08:00:00.000Z,2021-11-08T11:00:00.000Z,2021-11-08T11:00:00.000Z,74:4C:A1:7E:AF:D9,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Beach Boulevard,,8650,90620
33.84028625,-84.51847076,Flock-21D35B,0,20210208-00000,2021-02-08T16:00:00.000Z,2021-02-08T13:00:00.000Z,2022-07-01T11:00:00.000Z,80:30:49:21:D3:5B,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Highlands Ridge Road Southeast,Smyrna,1395,30082
33.84495544,-116.46669769,Flock-3D217F,0,20231014-00000,2021-04-30T05:00:00.000Z,2023-10-14T10:00:00.000Z,2023-10-14T11:00:00.000Z,D8:F3:BC:3D:21:7F,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Vista Chino,,,92264-3613
33.84854507,-78.65377045,Flock-5E4939,0,20240315-00000,2024-03-15T14:00:00.000Z,2024-03-15T10:00:00.000Z,2024-03-15T10:00:00.000Z,F4:6A:DD:5E:49:39,,infra,,2,0,?,?,?,False,40,0,wpa2,US,SC,Sea Mountain Highway,,,29566
33.85048676,-84.60643005,Flock-8099AB,0,20210208-00000,2021-02-08T16:00:00.000Z,2021-02-08T13:00:00.000Z,2022-07-01T03:00:00.000Z,E4:AA:EA:80:99:AB,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Austell Road,,,30106
33.85177994,-118.03744507,Flock-3D1409,0,20210915-00000,2021-09-15T10:00:00.000Z,2021-09-15T12:00:00.000Z,2021-09-15T12:00:00.000Z,D8:F3:BC:3D:14:09,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Marview Drive,,5481,90623
33.85263443,-117.99806213,Flock-7EC3E5,0,20211017-00000,2021-10-17T09:00:00.000Z,2021-10-17T13:00:00.000Z,2021-10-17T13:00:00.000Z,74:4C:A1:7E:C3:E5,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Beach Boulevard,,,90620-3207
33.85469437,-84.35405731,Flock-7ECBB3,0,20211115-00000,2021-11-15T19:00:00.000Z,2021-11-15T16:00:00.000Z,2021-11-15T16:00:00.000Z,74:4C:A1:7E:CB:B3,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Peachtree Road,Atlanta,,30319–3380
33.85486603,-84.35369873,Flock-80A369,0,20210410-00000,2021-04-10T22:00:00.000Z,2021-04-10T19:00:00.000Z,2022-07-02T07:00:00.000Z,E4:AA:EA:80:A3:69,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Peachtree Road,Atlanta,,30319–3380
33.85512161,-84.02845001,Flock-3D1419,0,20220115-00000,2022-01-15T12:00:00.000Z,2022-01-15T09:00:00.000Z,2022-01-15T09:00:00.000Z,D8:F3:BC:3D:14:19,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Main Street,,,33078
33.85749817,-84.34515381,Flock-7EB19D,0,20211115-00000,2021-11-15T19:00:00.000Z,2021-11-15T16:00:00.000Z,2021-11-15T16:00:00.000Z,74:4C:A1:7E:B1:9D,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Peachtree Road Northeast,,3851,30319
33.85762787,-84.34535217,Flock-127BA3,0,20210410-00000,2021-04-10T22:00:00.000Z,2021-04-10T19:00:00.000Z,2022-07-02T08:00:00.000Z,80:30:49:12:7B:A3,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Peachtree Road Northeast,,,30319
33.85817337,-84.31191254,Flock-7885FF,0,20220528-00000,2022-05-14T16:00:00.000Z,2022-05-28T10:00:00.000Z,2022-05-28T10:00:00.000Z,14:5A:FC:78:85:FF,,infra,,2,0,?,?,?,False,157,,wpa2,US,GA,Clairmont Road Northeast,,,30319
33.85842514,-117.94171906,Flock-281B65,0,20211003-00000,2021-09-22T10:00:00.000Z,2021-10-03T03:00:00.000Z,2021-10-03T03:00:00.000Z,94:08:53:28:1B:65,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,South Euclid Street,Fullerton,1344,92832
33.85954285,-117.92428589,Flock-7EC0E9,0,20211021-00000,2021-10-21T11:00:00.000Z,2021-10-21T11:00:00.000Z,2021-10-21T11:00:00.000Z,74:4C:A1:7E:C0:E9,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Harbor Boulevard,Fullerton,,92832
33.86234665,-84.29137421,Flock-BDCA93,3,20210607-00000,2021-06-07T13:00:00.000Z,2021-08-06T03:00:00.000Z,2022-07-02T14:00:00.000Z,3C:91:80:BD:CA:93,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,I-85 HOV,,,30345-1646
33.86395645,-84.28972626,Flock-7DC2FD,0,20210704-00000,2021-07-04T16:00:00.000Z,2021-07-04T15:00:00.000Z,2022-07-02T14:00:00.000Z,D8:F3:BC:7D:C2:FD,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Northeast Expressway,,,30345-1646
33.86545563,-84.47415924,Flock-7DC795,0,20211025-00000,2021-10-25T18:00:00.000Z,2021-10-25T15:00:00.000Z,2021-10-25T15:00:00.000Z,D8:F3:BC:7D:C7:95,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Paces Ferry Road Southeast,,,30339
33.87044907,-84.45769501,Flock-21D239,0,20200925-00000,2020-09-25T21:00:00.000Z,2020-09-25T19:00:00.000Z,2022-07-01T18:00:00.000Z,80:30:49:21:D2:39,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Paces Mill Road Southeast,,3295,30339
33.87431335,-84.35788727,Flock-281A19,0,20210701-00000,2021-07-01T23:00:00.000Z,2021-07-01T20:00:00.000Z,2022-07-02T06:00:00.000Z,94:08:53:28:1A:19,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Peachtree Dunwoody Road,Sandy Springs,4398,30342
33.88192368,-84.37423706,Flock-B2337D,0,20210202-00000,2021-02-02T12:00:00.000Z,2021-02-02T13:00:00.000Z,2022-07-02T03:00:00.000Z,3C:91:80:B2:33:7D,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Windsor Parkway Northeast,Sandy Springs,425,30342
33.88329315,-84.48300934,Flock-3D26B3,1,20210612-00000,2021-06-12T19:00:00.000Z,2021-08-19T15:00:00.000Z,2022-07-01T16:00:00.000Z,D8:F3:BC:3D:26:B3,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Spring Road Southeast,Smyrna,,30080-2700
33.88575745,-84.47164154,Flock-7DCD9B,3,20210629-00000,2021-06-29T20:00:00.000Z,2022-03-16T17:00:00.000Z,2022-03-16T17:00:00.000Z,D8:F3:BC:7D:CD:9B,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Cobb Parkway South,Smyrna,,30339
33.88608932,-84.47190094,Flock-BDB53B,0,20201012-00000,2020-10-12T21:00:00.000Z,2020-10-12T18:00:00.000Z,2022-07-01T17:00:00.000Z,3C:91:80:BD:B5:3B,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Spring Road Southeast,Smyrna,,30339
33.89247131,-84.4681015,Flock-7F64E7,0,20210518-00000,2021-05-18T18:00:00.000Z,2021-05-18T15:00:00.000Z,2022-07-01T17:00:00.000Z,70:C9:4E:7F:64:E7,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Windy Ridge Parkway Southeast,,,30339
33.89332962,-84.46591187,Flock-5651A7,0,20210518-00000,2021-05-18T18:00:00.000Z,2021-05-18T15:00:00.000Z,2022-07-01T17:00:00.000Z,E4:AA:EA:56:51:A7,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Windy Ridge Parkway Southeast,,,30339
33.89512634,-84.30527496,Flock-7F6C47,0,20200709-00000,2020-06-30T21:00:00.000Z,2020-07-09T10:00:00.000Z,2022-07-02T12:00:00.000Z,70:C9:4E:7F:6C:47,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Peachtree Boulevard,,,30341
33.90093613,-84.44502258,Flock-892EB5,2,20220218-00000,2022-02-18T19:00:00.000Z,2022-06-14T15:00:00.000Z,2022-06-14T19:00:00.000Z,74:4C:A1:89:2E:B5,,infra,,2,0,?,?,?,False,36,,wpa2,US,GA,Perimeter,,,30339
33.90136337,-84.44298553,Flock-8988C9,0,20220228-00000,2022-02-28T20:00:00.000Z,2022-02-28T17:00:00.000Z,2022-02-28T18:00:00.000Z,74:4C:A1:89:88:C9,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Perimeter,Sandy Springs,,30339
33.90168762,-84.24298859,Flock-8C7CEF,1,20220523-00000,2022-05-23T07:00:00.000Z,2022-06-02T04:00:00.000Z,2022-06-02T04:00:00.000Z,74:4C:A1:8C:7C:EF,,infra,,2,0,?,?,?,False,165,,wpa2,US,GA,Northeast Expressway,,,30340
33.90240097,-84.44130707,Flock-3D1473,0,20210816-00000,2021-08-16T15:00:00.000Z,2021-08-16T12:00:00.000Z,2022-07-01T20:00:00.000Z,D8:F3:BC:3D:14:73,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Perimeter,Sandy Springs,,30339
33.90248108,-84.80175018,Flock-564BA7,0,20210217-00000,2021-02-17T10:00:00.000Z,2021-02-17T08:00:00.000Z,2022-06-30T21:00:00.000Z,E4:AA:EA:56:4B:A7,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Butler Industrial Drive,,481,30132
33.90891647,-84.29130554,Flock-564DD1,2,20200709-00000,2020-06-30T21:00:00.000Z,2020-11-11T18:00:00.000Z,2022-07-02T14:00:00.000Z,E4:AA:EA:56:4D:D1,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Peachtree Boulevard,,,30360
33.91264725,-84.38733673,Flock-564E05,0,20220225-00000,2022-02-25T19:00:00.000Z,2022-02-25T16:00:00.000Z,2022-02-25T16:00:00.000Z,E4:AA:EA:56:4E:05,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Perimeter,Sandy Springs,,30328
33.9127121,-84.38733673,Flock-BFE1DF,0,20210126-00000,2021-01-26T19:00:00.000Z,2021-01-26T18:00:00.000Z,2022-07-02T01:00:00.000Z,3C:91:80:BF:E1:DF,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Perimeter,Sandy Springs,,30328
33.91769791,-84.29190063,Flock-3D277B,0,20220213-00000,2022-02-12T21:00:00.000Z,2022-02-13T12:00:00.000Z,2022-02-13T12:00:00.000Z,D8:F3:BC:3D:27:7B,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Perimeter,,,30360
33.91791916,-84.33830261,Flock-895843,0,20220519-00000,2022-05-19T07:00:00.000Z,2022-05-19T05:00:00.000Z,2022-05-19T05:00:00.000Z,74:4C:A1:89:58:43,,infra,,2,0,?,?,?,False,153,,wpa2,US,GA,Perimeter,,,30346
33.91795349,-84.33829498,Flock-8655E7,0,20220413-00000,2022-04-13T07:00:00.000Z,2022-04-13T05:00:00.000Z,2022-04-13T05:00:00.000Z,14:5A:FC:86:55:E7,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Ashford Dunwoody Road Northeast,,,30346
33.9201355,-84.29667664,Flock-7EC3CF,0,20211206-00000,2021-12-06T13:00:00.000Z,2021-12-06T19:00:00.000Z,2021-12-06T19:00:00.000Z,74:4C:A1:7E:C3:CF,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Perimeter,,,30360
33.92048645,-84.36574554,Flock-809A87,0,20200826-00000,2020-08-26T20:00:00.000Z,2020-08-26T17:00:00.000Z,2022-07-02T05:00:00.000Z,E4:AA:EA:80:9A:87,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Glenridge Drive Northeast,Sandy Springs,6045,30328
33.92050171,-84.31544495,Flock-895DDD,0,20220209-00000,2022-02-09T22:00:00.000Z,2022-02-09T19:00:00.000Z,2022-02-09T19:00:00.000Z,74:4C:A1:89:5D:DD,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Perimeter,,,31146
33.92288971,-84.49259186,Flock-BFED0D,0,20210416-00000,2021-04-16T18:00:00.000Z,2021-04-16T15:00:00.000Z,2022-07-01T15:00:00.000Z,3C:91:80:BF:ED:0D,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Delk Road Southeast,Marietta,,30067
33.9229393,-117.86395264,Flock-892C4D,0,20220101-00000,2021-12-31T17:00:00.000Z,2022-01-01T11:00:00.000Z,2022-01-01T11:00:00.000Z,74:4C:A1:89:2C:4D,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,North Kraemer Boulevard,,,92821
33.92305756,-84.33812714,Flock-7ECECB,0,20220206-00000,2022-02-06T07:00:00.000Z,2022-02-06T04:00:00.000Z,2022-02-06T04:00:00.000Z,74:4C:A1:7E:CE:CB,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Ashford Dunwoody Road Northeast,,,30338
33.9243927,-84.37741852,Flock-E0571F,0,20211025-00000,2021-10-25T15:00:00.000Z,2021-10-25T15:00:00.000Z,2021-10-25T15:00:00.000Z,80:30:49:E0:57:1F,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Mount Vernon Highway,Sandy Springs,,30338
33.92453384,-84.36737061,Flock-7EC5C3,0,20211025-00000,2021-10-25T16:00:00.000Z,2021-10-25T15:00:00.000Z,2021-10-25T15:00:00.000Z,74:4C:A1:7E:C5:C3,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Glenridge Drive Northeast,Sandy Springs,6207,30328
33.92728806,-84.37914276,Flock-7F6827,0,20200605-00000,2020-06-05T23:00:00.000Z,2020-06-05T22:00:00.000Z,2022-07-02T02:00:00.000Z,70:C9:4E:7F:68:27,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Roswell Road,Sandy Springs,,30328
33.93155289,-84.33748627,Flock-3D1A09,0,20211025-00000,2021-10-25T16:00:00.000Z,2021-10-25T15:00:00.000Z,2021-10-25T15:00:00.000Z,D8:F3:BC:3D:1A:09,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Meadow Lane Road,,,30338
33.93265533,-84.36598206,Flock-1279C1,0,20210406-00000,2021-04-01T18:00:00.000Z,2021-04-06T10:00:00.000Z,2022-07-02T05:00:00.000Z,80:30:49:12:79:C1,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Glenridge Drive Northeast,Sandy Springs,6562,30328
33.9344101,-86.19166565,Flock-7EBBF5,1,20211026-00000,2021-10-26T22:00:00.000Z,2022-03-30T06:00:00.000Z,2022-03-30T06:00:00.000Z,74:4C:A1:7E:BB:F5,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,I 59,,,35987
